miRNA, drug
hsa-let-7b,3736
hsa-let-7b,3737
hsa-let-7b,3739
hsa-let-7b,3741
hsa-let-7b,3742
hsa-let-7b,3743
hsa-let-7b,3749
hsa-let-7b,3759
hsa-let-7b,3762
hsa-let-7b,3763
hsa-let-7b,3775
hsa-let-7b,3776
hsa-let-7b,3779
hsa-let-7b,3784
hsa-let-7b,3821
hsa-let-7b,3823
hsa-let-7b,3825
hsa-let-7b,3826
hsa-let-7b,3827
hsa-let-7b,3830
hsa-let-7b,3869
hsa-let-7b,3878
hsa-let-7b,3883
hsa-let-7b,3899
hsa-let-7b,3948
hsa-let-7b,3950
hsa-let-7b,3955
hsa-let-7b,3957
hsa-let-7b,3958
hsa-let-7b,3961
hsa-let-7b,3964
hsa-let-7b,3965
hsa-let-7b,3998
hsa-let-7b,4004
hsa-let-7b,4008
hsa-let-7b,4011
hsa-let-7b,4020
hsa-let-7b,4021
hsa-let-7b,4030
hsa-let-7b,4031
hsa-let-7b,4032
hsa-let-7b,4034
hsa-let-7b,4037
hsa-let-7b,4044
hsa-let-7b,4046
hsa-let-7b,4054
hsa-let-7b,4055
hsa-let-7b,4057
hsa-let-7b,4058
hsa-let-7b,4060
hsa-let-7b,4062
hsa-let-7b,4075
hsa-let-7b,4078
hsa-let-7b,4091
hsa-let-7b,4097
hsa-let-7b,4100
hsa-let-7b,4101
hsa-let-7b,4107
hsa-let-7b,4114
hsa-let-7b,4133
hsa-let-7b,4162
hsa-let-7b,4170
hsa-let-7b,4171
hsa-let-7b,4173
hsa-let-7b,4174
hsa-let-7b,4178
hsa-let-7b,4184
hsa-let-7b,4189
hsa-let-7b,4192
hsa-let-7b,4195
hsa-let-7b,4197
hsa-let-7b,4199
hsa-let-7b,4201
hsa-let-7b,4205
hsa-let-7b,4211
hsa-let-7b,4235
hsa-let-7b,4236
hsa-let-7b,4260
hsa-let-7b,4274
hsa-let-7b,4409
hsa-let-7b,4421
hsa-let-7b,4440
hsa-let-7b,4449
hsa-let-7b,4450
hsa-let-7b,4456
hsa-let-7b,4472
hsa-let-7b,4474
hsa-let-7b,4477
hsa-let-7b,4485
hsa-let-7b,4493
hsa-let-7b,4494
hsa-let-7b,4495
hsa-let-7b,4497
hsa-let-7b,4499
hsa-let-7b,4506
hsa-let-7b,4507
hsa-let-7b,4528
hsa-let-7b,4539
hsa-let-7b,4542
hsa-let-7b,4543
hsa-let-7b,4567
hsa-let-7b,4583
hsa-let-7b,4594
hsa-let-7b,4601
hsa-let-7b,4604
hsa-let-7b,4612
hsa-let-7b,4614
hsa-let-7b,4615
hsa-let-7b,4616
hsa-let-7b,4619
hsa-let-7b,4621
hsa-let-7b,4631
hsa-let-7b,4632
hsa-let-7b,4633
hsa-let-7b,4634
hsa-let-7b,4636
hsa-let-7b,4641
hsa-let-7b,4642
hsa-let-7b,4649
hsa-let-7b,4674
hsa-let-7b,4679
hsa-let-7b,4680
hsa-let-7b,4688
hsa-let-7b,4723
hsa-let-7b,4737
hsa-let-7b,4740
hsa-let-7b,4744
hsa-let-7b,4746
hsa-let-7b,4747
hsa-let-7b,4748
hsa-let-7b,4753
hsa-let-7b,4756
hsa-let-7b,4760
hsa-let-7b,4761
hsa-let-7b,4762
hsa-let-7b,4763
hsa-let-7b,4764
hsa-let-7b,4768
hsa-let-7b,4781
hsa-let-7b,4810
hsa-let-7b,4828
hsa-let-7b,4829
hsa-let-7b,4837
hsa-let-7b,4845
hsa-let-7b,4849
hsa-let-7b,4870
hsa-let-7b,4883
hsa-let-7b,4886
hsa-let-7b,4890
hsa-let-7b,4891
hsa-let-7b,4893
hsa-let-7b,4906
hsa-let-7b,4908
hsa-let-7b,4909
hsa-let-7b,4911
hsa-let-7b,4912
hsa-let-7b,4913
hsa-let-7b,4914
hsa-let-7b,4915
hsa-let-7b,4917
hsa-let-7b,4919
hsa-let-7b,4923
hsa-let-7b,4926
hsa-let-7b,4927
hsa-let-7b,4932
hsa-let-7b,4934
hsa-let-7b,4935
hsa-let-7b,4940
hsa-let-7b,4942
hsa-let-7b,4943
hsa-let-7b,4946
hsa-let-7b,4976
hsa-let-7b,4992
hsa-let-7b,4993
hsa-let-7b,4999
hsa-let-7b,5002
hsa-let-7b,5029
hsa-let-7b,5035
hsa-let-7b,5042
hsa-let-7b,5070
hsa-let-7b,5071
hsa-let-7b,5078
hsa-let-7b,5090
hsa-let-7b,5095
hsa-let-7b,5147
hsa-let-7b,5152
hsa-let-7b,5161
hsa-let-7b,5193
hsa-let-7b,5206
hsa-let-7b,5210
hsa-let-7b,5215
hsa-let-7b,5241
hsa-let-7b,5243
hsa-let-7b,5245
hsa-let-7b,5253
hsa-let-7b,5291
hsa-let-7b,5314
hsa-let-7b,5318
hsa-let-7b,5322
hsa-let-7b,5323
hsa-let-7b,5325
hsa-let-7b,5327
hsa-let-7b,5328
hsa-let-7b,5329
hsa-let-7b,5333
hsa-let-7b,5335
hsa-let-7b,5336
hsa-let-7b,5340
hsa-let-7b,5342
hsa-let-7b,5344
hsa-let-7b,5351
hsa-let-7b,5355
hsa-let-7b,5356
hsa-let-7b,5358
hsa-let-7b,5359
hsa-let-7b,5379
hsa-let-7b,5381
hsa-let-7b,5386
hsa-let-7b,5391
hsa-let-7b,5401
hsa-let-7b,5403
hsa-let-7b,5405
hsa-let-7b,5411
hsa-let-7b,5419
hsa-let-7b,5426
hsa-let-7b,5430
hsa-let-7b,5431
hsa-let-7b,5440
hsa-let-7b,5452
hsa-let-7b,5456
hsa-let-7b,5457
hsa-let-7b,5468
hsa-let-7b,5472
hsa-let-7b,5479
hsa-let-7b,5482
hsa-let-7b,5483
hsa-let-7b,5487
hsa-let-7b,5503
hsa-let-7b,5504
hsa-let-7b,5505
hsa-let-7b,5509
hsa-let-7b,5510
hsa-let-7b,5530
hsa-let-7b,5533
hsa-let-7b,5546
hsa-let-7b,5556
hsa-let-7b,5560
hsa-let-7b,5566
hsa-let-7b,5568
hsa-let-7b,5572
hsa-let-7b,5573
hsa-let-7b,5574
hsa-let-7b,5576
hsa-let-7b,5577
hsa-let-7b,5578
hsa-let-7b,5583
hsa-let-7b,5584
hsa-let-7b,5585
hsa-let-7b,5587
hsa-let-7b,5591
hsa-let-7b,5593
hsa-let-7b,5611
hsa-let-7b,5625
hsa-let-7b,5641
hsa-let-7b,5656
hsa-let-7b,5665
hsa-let-7b,5666
hsa-let-7b,5709
hsa-let-7b,5719
hsa-let-7b,5732
hsa-let-7b,5734
hsa-let-7b,5736
hsa-let-7b,5744
hsa-let-7b,5745
hsa-let-7b,5749
hsa-let-7b,5754
hsa-let-7b,5755
hsa-let-7b,5756
hsa-let-7b,5757
hsa-let-7b,5775
hsa-let-7b,5794
hsa-let-7b,5819
hsa-let-7b,5833
hsa-let-7b,5834
hsa-let-7b,5852
hsa-let-7b,5857
hsa-let-7b,5870
hsa-let-7b,5878
hsa-let-7b,5904
hsa-let-7b,5905
hsa-let-7b,5906
hsa-let-7b,5910
hsa-let-7b,5920
hsa-let-7b,5936
hsa-let-7b,5939
hsa-let-7b,5943
hsa-let-7b,5944
hsa-let-7b,5959
hsa-let-7b,5960
hsa-let-7b,5961
hsa-let-7b,5962
hsa-let-7b,5966
hsa-let-7b,5983
hsa-let-7b,5988
hsa-let-7b,5991
hsa-let-7b,5995
hsa-let-7b,5997
hsa-let-7b,6000
hsa-let-7b,6005
hsa-let-7b,6009
hsa-let-7b,6010
hsa-let-7b,6018
hsa-let-7b,6032
hsa-let-7b,6037
hsa-let-7b,6041
hsa-let-7b,6047
hsa-let-7b,6049
hsa-let-7b,6082
hsa-let-7b,6083
hsa-let-7b,6099
hsa-let-7b,6104
hsa-let-7b,6109
hsa-let-7b,6116
hsa-let-7b,6137
hsa-let-7b,6140
hsa-let-7b,6172
hsa-let-7b,6194
hsa-let-7b,6224
hsa-let-7b,6230
hsa-let-7b,6234
hsa-let-7b,6249
hsa-let-7b,6253
hsa-let-7b,6256
hsa-let-7b,6262
hsa-let-7b,6267
hsa-let-7b,6291
hsa-let-7b,6305
hsa-let-7b,6307
hsa-let-7b,6337
hsa-let-7b,6446
hsa-let-7b,6469
hsa-let-7b,6473
hsa-let-7b,6597
hsa-let-7b,6646
hsa-let-7b,6662
hsa-let-7b,6674
hsa-let-7b,6675
hsa-let-7b,6726
hsa-let-7b,6729
hsa-let-7b,6741
hsa-let-7b,6834
hsa-let-7b,6839
hsa-let-7b,6843
hsa-let-7b,6869
hsa-let-7b,6880
hsa-let-7b,6883
hsa-let-7b,6989
hsa-let-7b,7027
hsa-let-7b,7028
hsa-let-7b,7029
hsa-let-7b,7077
hsa-let-7b,7099
hsa-let-7b,7151
hsa-let-7b,7187
hsa-let-7b,7339
hsa-let-7b,7405
hsa-let-7b,7547
hsa-let-7b,7558
hsa-let-7b,7697
hsa-let-7b,7699
hsa-let-7b,7741
hsa-let-7b,8249
hsa-let-7b,8271
hsa-let-7b,8275
hsa-let-7b,8280
hsa-let-7b,8361
hsa-let-7b,8378
hsa-let-7b,8490
hsa-let-7b,8555
hsa-let-7b,8556
hsa-let-7b,8612
hsa-let-7b,8730
hsa-let-7b,8759
hsa-let-7b,8944
hsa-let-7b,9034
hsa-let-7b,9046
hsa-let-7b,9047
hsa-let-7b,9053
hsa-let-7b,9064
hsa-let-7b,9270
hsa-let-7b,9290
hsa-let-7b,9291
hsa-let-7b,9294
hsa-let-7b,9299
hsa-let-7b,9331
hsa-let-7b,9403
hsa-let-7b,9433
hsa-let-7b,9458
hsa-let-7b,9565
hsa-let-7b,9638
hsa-let-7b,9677
hsa-let-7b,9782
hsa-let-7b,9801
hsa-let-7b,9878
hsa-let-7b,9880
hsa-let-7b,9913
hsa-let-7b,10026
hsa-let-7b,10090
hsa-let-7b,10100
hsa-let-7b,10133
hsa-let-7b,10188
hsa-let-7b,10230
hsa-let-7b,10548
hsa-let-7b,10607
hsa-let-7b,10621
hsa-let-7b,10680
hsa-let-7b,10690
hsa-let-7b,10692
hsa-let-7b,10767
hsa-let-7b,10770
hsa-let-7b,10917
hsa-let-7b,11273
hsa-let-7b,11291
hsa-let-7b,11333
hsa-let-7b,11683
hsa-let-7b,12035
hsa-let-7b,12449
hsa-let-7b,12555
hsa-let-7b,12560
hsa-let-7b,12620
hsa-let-7b,12967
hsa-let-7b,13090
hsa-let-7b,13091
hsa-let-7b,13092
hsa-let-7b,13095
hsa-let-7b,13096
hsa-let-7b,13097
hsa-let-7b,13109
hsa-let-7b,13129
hsa-let-7b,13136
hsa-let-7b,13144
hsa-let-7b,13314
hsa-let-7b,13344
hsa-let-7b,13505
hsa-let-7b,13769
hsa-let-7b,13791
hsa-let-7b,14052
hsa-let-7b,14677
hsa-let-7b,14792
hsa-let-7b,14806
hsa-let-7b,14866
hsa-let-7b,14985
hsa-let-7b,15130
hsa-let-7b,15209
hsa-let-7b,15459
hsa-let-7b,15541
hsa-let-7b,15664
hsa-let-7b,16078
hsa-let-7b,16231
hsa-let-7b,16362
hsa-let-7b,16363
hsa-let-7b,16490
hsa-let-7b,16666
hsa-let-7b,16850
hsa-let-7b,16958
hsa-let-7b,16960
hsa-let-7b,17134
hsa-let-7b,17141
hsa-let-7b,17676
hsa-let-7b,18283
hsa-let-7b,18465
hsa-let-7b,19003
hsa-let-7b,19649
hsa-let-7b,19861
hsa-let-7b,20058
hsa-let-7b,20279
hsa-let-7b,20313
hsa-let-7b,20824
hsa-let-7b,21223
hsa-let-7b,21233
hsa-let-7b,21307
hsa-let-7b,21700
hsa-let-7b,21704
hsa-let-7b,21772
hsa-let-7b,21855
hsa-let-7b,22297
hsa-let-7b,22660
hsa-let-7b,23576
hsa-let-7b,23897
hsa-let-7b,24012
hsa-let-7b,24066
hsa-let-7b,24083
hsa-let-7b,24199
hsa-let-7b,24244
hsa-let-7b,24414
hsa-let-7b,24424
hsa-let-7b,24436
hsa-let-7b,24462
hsa-let-7b,24478
hsa-let-7b,24550
hsa-let-7b,24642
hsa-let-7b,24759
hsa-let-7b,24763
hsa-let-7b,24850
hsa-let-7b,24856
hsa-let-7b,25213
hsa-let-7b,25249
hsa-let-7b,25419
hsa-let-7b,26042
hsa-let-7b,26248
hsa-let-7b,26757
hsa-let-7b,26879
hsa-let-7b,26934
hsa-let-7b,26987
hsa-let-7b,27400
hsa-let-7b,27661
hsa-let-7b,27812
hsa-let-7b,27901
hsa-let-7b,28417
hsa-let-7b,28689
hsa-let-7b,29327
hsa-let-7b,29566
hsa-let-7b,30323
hsa-let-7b,30487
hsa-let-7b,30541
hsa-let-7b,30668
hsa-let-7b,30951
hsa-let-7b,31072
hsa-let-7b,31203
hsa-let-7b,31236
hsa-let-7b,31307
hsa-let-7b,31378
hsa-let-7b,31477
hsa-let-7b,31593
hsa-let-7b,31640
hsa-let-7b,32170
hsa-let-7b,32798
hsa-let-7b,33032
hsa-let-7b,33042
hsa-let-7b,33572
hsa-let-7b,33613
hsa-let-7b,33624
hsa-let-7b,33625
hsa-let-7b,33741
hsa-let-7b,33887
hsa-let-7b,33919
hsa-let-7b,34312
hsa-let-7b,34328
hsa-let-7b,34359
hsa-let-7b,34633
hsa-let-7b,34755
hsa-let-7b,35370
hsa-let-7b,36294
hsa-let-7b,36462
hsa-let-7b,36811
hsa-let-7b,37393
hsa-let-7b,37464
hsa-let-7b,37497
hsa-let-7b,37542
hsa-let-7b,37720
hsa-let-7b,37768
hsa-let-7b,38521
hsa-let-7b,38853
hsa-let-7b,38904
hsa-let-7b,38945
hsa-let-7b,39042
hsa-let-7b,39147
hsa-let-7b,39468
hsa-let-7b,39912
hsa-let-7b,39941
hsa-let-7b,40326
hsa-let-7b,40632
hsa-let-7b,40704
hsa-let-7b,40973
hsa-let-7b,41684
hsa-let-7b,41693
hsa-let-7b,41781
hsa-let-7b,41987
hsa-let-7b,42890
hsa-let-7b,43815
hsa-let-7b,44093
hsa-let-7b,44564
hsa-let-7b,47320
hsa-let-7b,47472
hsa-let-7b,47811
hsa-let-7b,48041
hsa-let-7b,50108
hsa-let-7b,50192
hsa-let-7b,51040
hsa-let-7b,51081
hsa-let-7b,51263
hsa-let-7b,51634
hsa-let-7b,52195
hsa-let-7b,53708
hsa-let-7b,54385
hsa-let-7b,54454
hsa-let-7b,54477
hsa-let-7b,54687
hsa-let-7b,54841
hsa-let-7b,54892
hsa-let-7b,55245
hsa-let-7b,55466
hsa-let-7b,55891
hsa-let-7b,56330
hsa-let-7b,56339
hsa-let-7b,56959
hsa-let-7b,57363
hsa-let-7b,57469
hsa-let-7b,57697
hsa-let-7b,59768
hsa-let-7b,60149
hsa-let-7b,60164
hsa-let-7b,60464
hsa-let-7b,60490
hsa-let-7b,60606
hsa-let-7b,60613
hsa-let-7b,60648
hsa-let-7b,60657
hsa-let-7b,60726
hsa-let-7b,60750
hsa-let-7b,60753
hsa-let-7b,60789
hsa-let-7b,60795
hsa-let-7b,60815
hsa-let-7b,60825
hsa-let-7b,60835
hsa-let-7b,60846
hsa-let-7b,60854
hsa-let-7b,60855
hsa-let-7b,60857
hsa-let-7b,60860
hsa-let-7b,60871
hsa-let-7b,60877
hsa-let-7b,60937
hsa-let-7b,60947
hsa-let-7b,60961
hsa-let-7b,61739
hsa-let-7b,62358
hsa-let-7b,62662
hsa-let-7b,62816
hsa-let-7b,62859
hsa-let-7b,62867
hsa-let-7b,62886
hsa-let-7b,62930
hsa-let-7b,62959
hsa-let-7b,64139
hsa-let-7b,64143
hsa-let-7b,64929
hsa-let-7b,65015
hsa-let-7b,65016
hsa-let-7b,65028
hsa-let-7b,65079
hsa-let-7b,65359
hsa-let-7b,65430
hsa-let-7b,65492
hsa-let-7b,65628
hsa-let-7b,65632
hsa-let-7b,65720
hsa-let-7b,65833
hsa-let-7b,65863
hsa-let-7b,65866
hsa-let-7b,65906
hsa-let-7b,65981
hsa-let-7b,65985
hsa-let-7b,66265
hsa-let-7b,66348
hsa-let-7b,66377
hsa-let-7b,67678
hsa-let-7b,68030
hsa-let-7b,68310
hsa-let-7b,68614
hsa-let-7b,68617
hsa-let-7b,68712
hsa-let-7b,68723
hsa-let-7b,68740
hsa-let-7b,68844
hsa-let-7b,68861
hsa-let-7b,68873
hsa-let-7b,68911
hsa-let-7b,68942
hsa-let-7b,69286
hsa-let-7b,71158
hsa-let-7b,71183
hsa-let-7b,71329
hsa-let-7b,71349
hsa-let-7b,71360
hsa-let-7b,71371
hsa-let-7b,71384
hsa-let-7b,71387
hsa-let-7b,71398
hsa-let-7b,71415
hsa-let-7b,71771
hsa-let-7b,71815
hsa-let-7b,72048
hsa-let-7b,72081
hsa-let-7b,72128
hsa-let-7b,72287
hsa-let-7b,72385
hsa-let-7b,72474
hsa-let-7b,73342
hsa-let-7b,74483
hsa-let-7b,74989
hsa-let-7b,77991
hsa-let-7b,77992
hsa-let-7b,77993
hsa-let-7b,77999
hsa-let-7b,82146
hsa-let-7b,82148
hsa-let-7b,84029
hsa-let-7b,84088
hsa-let-7b,84098
hsa-let-7b,84645
hsa-let-7b,84815
hsa-let-7b,91270
hsa-let-7b,91610
hsa-let-7b,91694
hsa-let-7b,92253
hsa-let-7b,92400
hsa-let-7b,92727
hsa-let-7b,92786
hsa-let-7b,92974
hsa-let-7b,93004
hsa-let-7b,93055
hsa-let-7b,104747
hsa-let-7b,104838
hsa-let-7b,104865
hsa-let-7b,105024
hsa-let-7b,107526
hsa-let-7b,107807
hsa-let-7b,107970
hsa-let-7b,108065
hsa-let-7b,115163
hsa-let-7b,115355
hsa-let-7b,119182
hsa-let-7b,119570
hsa-let-7b,119607
hsa-let-7b,119828
hsa-let-7b,121396
hsa-let-7b,121892
hsa-let-7b,123600
hsa-let-7b,123606
hsa-let-7b,123619
hsa-let-7b,124087
hsa-let-7b,124653
hsa-let-7b,124886
hsa-let-7b,125017
hsa-let-7b,126941
hsa-let-7b,127151
hsa-let-7b,129211
hsa-let-7b,129228
hsa-let-7b,130313
hsa-let-7b,131204
hsa-let-7b,131536
hsa-let-7b,131682
hsa-let-7b,132862
hsa-let-7b,132971
hsa-let-7b,132999
hsa-let-7b,133017
hsa-let-7b,134018
hsa-let-7b,134019
hsa-let-7b,134664
hsa-let-7b,134717
hsa-let-7b,134780
hsa-let-7b,142775
hsa-let-7b,145858
hsa-let-7b,146570
hsa-let-7b,148121
hsa-let-7b,148192
hsa-let-7b,148195
hsa-let-7b,149096
hsa-let-7b,149351
hsa-let-7b,150311
hsa-let-7b,151075
hsa-let-7b,151166
hsa-let-7b,152946
hsa-let-7b,153994
hsa-let-7b,154059
hsa-let-7b,154101
hsa-let-7b,154234
hsa-let-7b,154417
hsa-let-7b,155774
hsa-let-7b,156391
hsa-let-7b,156419
hsa-let-7b,157355
hsa-let-7b,157920
hsa-let-7b,157922
hsa-let-7b,158536
hsa-let-7b,159055
hsa-let-7b,159252
hsa-let-7b,159269
hsa-let-7b,162637
hsa-let-7b,162955
hsa-let-7b,163659
hsa-let-7b,164739
hsa-let-7b,165580
hsa-let-7b,169870
hsa-let-7b,171548
hsa-let-7b,172198
hsa-let-7b,174174
hsa-let-7b,175805
hsa-let-7b,176077
hsa-let-7b,176870
hsa-let-7b,179344
hsa-let-7b,182137
hsa-let-7b,185460
hsa-let-7b,189821
hsa-let-7b,193653
hsa-let-7b,193962
hsa-let-7b,202225
hsa-let-7b,208898
hsa-let-7b,208902
hsa-let-7b,210332
hsa-let-7b,213013
hsa-let-7b,213039
hsa-let-7b,213046
hsa-let-7b,216416
hsa-let-7b,219078
hsa-let-7b,221493
hsa-let-7b,222528
hsa-let-7b,222757
hsa-let-7b,229455
hsa-let-7b,236702
hsa-let-7b,247839
hsa-let-7b,259331
hsa-let-7b,287180
hsa-let-7b,392622
hsa-let-7b,439213
hsa-let-7b,439693
hsa-let-7b,440936
hsa-let-7b,440995
hsa-let-7b,441074
hsa-let-7b,441243
hsa-let-7b,441244
hsa-let-7b,441278
hsa-let-7b,441281
hsa-let-7b,441290
hsa-let-7b,441300
hsa-let-7b,441306
hsa-let-7b,441314
hsa-let-7b,441350
hsa-let-7b,441383
hsa-let-7b,441401
hsa-let-7b,442343
hsa-let-7b,442428
hsa-let-7b,443445
hsa-let-7b,443586
hsa-let-7b,443872
hsa-let-7b,443879
hsa-let-7b,443894
hsa-let-7b,443936
hsa-let-7b,444008
hsa-let-7b,444013
hsa-let-7b,444031
hsa-let-7b,444036
hsa-let-7b,444254
hsa-let-7b,446156
hsa-let-7b,446157
hsa-let-7b,446541
hsa-let-7b,446598
hsa-let-7b,446727
hsa-let-7b,446925
hsa-let-7b,447043
hsa-let-7b,447715
hsa-let-7b,448601
hsa-let-7b,449193
hsa-let-7b,449688
hsa-let-7b,450601
hsa-let-7b,452110
hsa-let-7b,452306
hsa-let-7b,456199
hsa-let-7b,489181
hsa-let-7b,492405
hsa-let-7b,517045
hsa-let-7b,522325
hsa-let-7b,610479
hsa-let-7b,625469
hsa-let-7b,636398
hsa-let-7b,638678
hsa-let-7b,644019
hsa-let-7b,644160
hsa-let-7b,644241
hsa-let-7b,656580
hsa-let-7b,656583
hsa-let-7b,656615
hsa-let-7b,656652
hsa-let-7b,656665
hsa-let-7b,657237
hsa-let-7b,657308
hsa-let-7b,666418
hsa-let-7b,667466
hsa-let-7b,667468
hsa-let-7b,667476
hsa-let-7b,667484
hsa-let-7b,667490
hsa-let-7b,667550
hsa-let-7b,688009
hsa-let-7b,688561
hsa-let-7b,708857
hsa-let-7b,737139
hsa-let-7b,941361
hsa-let-7b,941651
hsa-let-7b,1201549
hsa-let-7b,1349907
hsa-let-7b,1548887
hsa-let-7b,1548942
hsa-let-7b,1548943
hsa-let-7b,1549000
hsa-let-7b,1549008
hsa-let-7b,1712095
hsa-let-7b,1738118
hsa-let-7b,2723601
hsa-let-7b,2724251
hsa-let-7b,2724354
hsa-let-7b,2761171
hsa-let-7b,3000226
hsa-let-7b,3000322
hsa-let-7b,3000502
hsa-let-7b,3000540
hsa-let-7b,3000715
hsa-let-7b,3001028
hsa-let-7b,3001055
hsa-let-7b,3002119
hsa-let-7b,3002977
hsa-let-7b,3003141
hsa-let-7b,3005573
hsa-let-7b,3010818
hsa-let-7b,3011155
hsa-let-7b,3032285
hsa-let-7b,3032771
hsa-let-7b,3033053
hsa-let-7b,3033538
hsa-let-7b,3033637
hsa-let-7b,3033818
hsa-let-7b,3033825
hsa-let-7b,3034010
hsa-let-7b,3034034
hsa-let-7b,3035406
hsa-let-7b,3036505
hsa-let-7b,3037032
hsa-let-7b,3037234
hsa-let-7b,3037556
hsa-let-7b,3037981
hsa-let-7b,3038498
hsa-let-7b,3052762
hsa-let-7b,3052776
hsa-let-7b,3062316
hsa-let-7b,3081361
hsa-let-7b,3082054
hsa-let-7b,3083544
hsa-let-7b,3085017
hsa-let-7b,3086011
hsa-let-7b,3086401
hsa-let-7b,3086674
hsa-let-7b,3086677
hsa-let-7b,4327536
hsa-let-7b,4369359
hsa-let-7b,4659569
hsa-let-7b,5277135
hsa-let-7b,5280343
hsa-let-7b,5280360
hsa-let-7b,5280363
hsa-let-7b,5280427
hsa-let-7b,5280445
hsa-let-7b,5280899
hsa-let-7b,5280965
hsa-let-7b,5280980
hsa-let-7b,5281034
hsa-let-7b,5281035
hsa-let-7b,5281037
hsa-let-7b,5281040
hsa-let-7b,5281042
hsa-let-7b,5281052
hsa-let-7b,5281070
hsa-let-7b,5281071
hsa-let-7b,5281077
hsa-let-7b,5281078
hsa-let-7b,5281081
hsa-let-7b,5281104
hsa-let-7b,5281243
hsa-let-7b,5281417
hsa-let-7b,5281614
hsa-let-7b,5281718
hsa-let-7b,5281811
hsa-let-7b,5281881
hsa-let-7b,5281915
hsa-let-7b,5281929
hsa-let-7b,5282181
hsa-let-7b,5282226
hsa-let-7b,5282237
hsa-let-7b,5282381
hsa-let-7b,5282415
hsa-let-7b,5282443
hsa-let-7b,5282452
hsa-let-7b,5282494
hsa-let-7b,5284447
hsa-let-7b,5284513
hsa-let-7b,5284514
hsa-let-7b,5284549
hsa-let-7b,5284550
hsa-let-7b,5284551
hsa-let-7b,5284553
hsa-let-7b,5284566
hsa-let-7b,5284583
hsa-let-7b,5284585
hsa-let-7b,5284592
hsa-let-7b,5284607
hsa-let-7b,5284627
hsa-let-7b,5284632
hsa-let-7b,5288783
hsa-let-7b,5310940
hsa-let-7b,5310966
hsa-let-7b,5310993
hsa-let-7b,5311000
hsa-let-7b,5311017
hsa-let-7b,5311027
hsa-let-7b,5311051
hsa-let-7b,5311052
hsa-let-7b,5311067
hsa-let-7b,5311068
hsa-let-7b,5311167
hsa-let-7b,5311181
hsa-let-7b,5311217
hsa-let-7b,5311221
hsa-let-7b,5311236
hsa-let-7b,5311309
hsa-let-7b,5311399
hsa-let-7b,5311412
hsa-let-7b,5311447
hsa-let-7b,5311454
hsa-let-7b,5311507
hsa-let-7b,5312125
hsa-let-7b,5328940
hsa-let-7b,5353788
hsa-let-7b,5353853
hsa-let-7b,5355130
hsa-let-7b,5359272
hsa-let-7b,5359371
hsa-let-7b,5360696
hsa-let-7b,5362119
hsa-let-7b,5362124
hsa-let-7b,5362129
hsa-let-7b,5362440
hsa-let-7b,5388962
hsa-let-7b,5447130
hsa-let-7b,5462501
hsa-let-7b,5481350
hsa-let-7b,5484727
hsa-let-7b,5487427
hsa-let-7b,5488548
hsa-let-7b,5493444
hsa-let-7b,6099959
hsa-let-7b,6323266
hsa-let-7b,6337614
hsa-let-7b,6433083
hsa-let-7b,6435415
hsa-let-7b,6437380
hsa-let-7b,6440495
hsa-let-7b,6440717
hsa-let-7b,6445540
hsa-let-7b,6450551
hsa-let-7b,6451149
hsa-let-7b,6451164
hsa-let-7b,6540478
hsa-let-7b,6604200
hsa-let-7b,6714002
hsa-let-7b,6842999
hsa-let-7b,6852391
hsa-let-7b,6857599
hsa-let-7b,6914273
hsa-let-7b,6915744
hsa-let-7b,6916249
hsa-let-7b,6917698
hsa-let-7b,6917715
hsa-let-7b,6917779
hsa-let-7b,6917864
hsa-let-7b,6918140
hsa-let-7b,6918182
hsa-let-7b,6918248
hsa-let-7b,6918296
hsa-let-7b,6918314
hsa-let-7b,6918456
hsa-let-7b,6918462
hsa-let-7b,6918493
hsa-let-7b,6918537
hsa-let-7b,6918554
hsa-let-7b,6918558
hsa-let-7b,6918585
hsa-let-7b,6918638
hsa-let-7b,6918837
hsa-let-7b,7019255
hsa-let-7b,7045767
hsa-let-7b,9548889
hsa-let-7b,9552079
hsa-let-7b,9568614
hsa-let-7b,9571107
hsa-let-7b,9574101
hsa-let-7b,9574768
hsa-let-7b,9578005
hsa-let-7b,9690109
hsa-let-7b,9811704
hsa-let-7b,9811834
hsa-let-7b,9818306
hsa-let-7b,9822750
hsa-let-7b,9823820
hsa-let-7b,9833444
hsa-let-7b,9835049
hsa-let-7b,9837124
hsa-let-7b,9837243
hsa-let-7b,9838022
hsa-let-7b,9853654
hsa-let-7b,9863827
hsa-let-7b,9865442
hsa-let-7b,9865528
hsa-let-7b,9868491
hsa-let-7b,9869929
hsa-let-7b,9875401
hsa-let-7b,9882105
hsa-let-7b,9883933
hsa-let-7b,9887712
hsa-let-7b,9898279
hsa-let-7b,9911830
hsa-let-7b,9913767
hsa-let-7b,9915879
hsa-let-7b,9924495
hsa-let-7b,9926791
hsa-let-7b,9930049
hsa-let-7b,9933193
hsa-let-7b,9962735
hsa-let-7b,10071196
hsa-let-7b,10077130
hsa-let-7b,10113978
hsa-let-7b,10178705
hsa-let-7b,10184653
hsa-let-7b,10184665
hsa-let-7b,10220503
hsa-let-7b,10275777
hsa-let-7b,10288191
hsa-let-7b,10311306
hsa-let-7b,10324367
hsa-let-7b,10482134
hsa-let-7b,11001318
hsa-let-7b,11154555
hsa-let-7b,11156438
hsa-let-7b,11167602
hsa-let-7b,11219835
